timeyearmonth_x,bug_rate,config_rate,rma_rate,bems_rate,init_sev_1_2_rate,diag_rate,sw_not_bug_rate,bug_signal,config_signal,rma_signal,bems_signal,sev_signal,diag_signal,swnb_signal,rrr_signal,predict_cap_y
2017-09,0,4.225352113,84.50704225,0,1.408450704,0,4.225352113,0,0,0,0,0,0,0,0,0
2017-10,2.912621359,0.970873786,86.40776699,0.970873786,2.912621359,1.941747573,3.883495146,0,0,0,0,0,0,0,1,0
2017-11,0.952380952,1.904761905,85.71428571,0,2.857142857,0.952380952,4.761904762,0,0,0,0,0,0,0,0,0
2017-12,0,0,92.77108434,0,3.614457831,1.204819277,1.204819277,0,0,0,0,0,0,0,0,0
2018-01,0.934579439,1.869158879,85.98130841,0,1.869158879,1.869158879,5.607476636,0,0,0,0,0,0,0,0,0
2018-02,0,3.076923077,90.76923077,1.538461538,1.538461538,1.538461538,1.538461538,0,0,0,0,0,0,0,0,0
2018-03,0,3.896103896,76.62337662,0,1.298701299,2.597402597,2.597402597,0,0,0,0,0,0,0,0,0
2018-04,1.369863014,1.369863014,91.78082192,1.369863014,1.369863014,4.109589041,0,0,0,0,0,0,0,0,0,0
2018-05,1.162790698,1.162790698,80.23255814,1.162790698,0,0,2.325581395,0,0,0,0,0,0,0,0,0
2018-06,1.265822785,1.265822785,83.5443038,0,2.53164557,3.797468354,3.797468354,0,0,0,0,0,0,0,0,0
2018-07,0,2.597402597,83.11688312,0,2.597402597,2.597402597,2.597402597,0,0,0,0,0,0,0,0,0
2018-08,0,3.03030303,90.90909091,1.515151515,3.03030303,0,0,0,0,0,0,0,0,0,0,0
2018-09,1.538461538,1.538461538,84.61538462,0,0,4.615384615,1.538461538,0,0,0,0,0,0,0,0,0
2016-08,7.91292329,49.447132,3.489979267,1.382170007,10.85003455,8.811333794,25.01727713,0,0,0,0,0,0,1,0,0
2016-09,8.932238193,48.22039699,3.627652293,1.368925394,11.87542779,7.768651608,27.37850787,0,0,0,0,0,0,0,0,0
2016-10,9.662998624,47.07702889,3.507565337,1.409903714,11.86382393,6.911966988,28.61072902,0,0,0,0,0,1,0,0,0
2016-11,8.851156069,45.0867052,3.323699422,1.553468208,11.56069364,7.947976879,29.47976879,0,0,0,0,0,0,0,0,0
2016-12,8.148417606,47.03528556,3.346671517,1.382320844,11.67697344,7.457257184,28.73772281,0,0,0,0,0,0,0,0,0
2017-01,6.859971711,45.61527581,4.490806223,1.414427157,10.78500707,8.026874116,30.02121641,0,0,0,0,0,0,0,0,0
2017-02,7.603686636,45.5453149,3.686635945,1.113671275,10.906298,8.102918587,30.49155146,0,0,0,0,0,0,0,0,0
2017-03,7.590551181,47.68503937,3.779527559,2.141732283,11.59055118,6.614173228,28.44094488,0,0,0,0,0,1,0,1,0
2017-04,8.565233104,46.6931695,3.830863751,1.9515721,11.31189013,8.709794001,27.53885074,0,0,0,0,0,0,0,0,0
2017-05,7.853577371,46.18968386,4.259567388,1.830282862,13.27787022,8.618968386,28.55241265,0,0,0,0,1,0,0,1,0
2017-06,8.674863388,44.84289617,3.825136612,2.015027322,11.8510929,9.221311475,28.68852459,0,0,0,0,0,0,0,0,0
2017-07,7.584683358,42.6730486,4.896907216,2.319587629,11.45066274,10.12518409,28.38733432,0,0,0,1,0,0,0,0,0
2017-08,6.643835616,45,5.034246575,1.164383562,10.58219178,8.52739726,28.28767123,0,0,1,0,0,0,0,0,0
2017-09,8.29787234,44.68085106,4.964539007,1.489361702,10.78014184,10.56737589,28.4751773,0,0,0,0,0,0,0,0,0
2017-10,7.127089246,44.970041,4.383475244,2.081362346,10.84831284,10.0914538,27.40460423,0,0,0,0,0,0,0,0,0
2017-11,7.496740548,42.99217731,4.106910039,1.825293351,10.16949153,9.843546284,30.05215124,0,0,0,0,0,0,0,0,0
2017-12,7.31050404,44.01692959,4.040015391,1.654482493,10.81185071,10.77337437,28.04924971,0,0,0,0,0,0,0,0,0
2018-01,6.79245283,39.69125214,4.219554031,1.612349914,9.571183533,11.80102916,32.59005146,0,1,0,0,0,1,0,0,0
2018-02,7.530774801,42.4692252,3.837798697,1.593048516,9.920347574,10.20999276,30.70238957,0,0,0,0,0,0,0,1,0
2018-03,7.383627608,40.09630819,3.820224719,1.444622793,9.470304976,11.04333868,32.23113965,0,0,0,0,0,0,0,0,0
2018-04,7.549120993,40.2964495,4.23991727,1.551189245,9.824198552,10.68597036,32.36814891,0,0,0,0,0,0,0,0,0
2018-05,7.161043921,39.46530872,3.373647358,1.941438574,9.261616805,11.42584341,32.9726289,0,0,0,0,0,0,0,0,0
2018-06,8.774325708,37.45305565,3.892113349,1.741208604,8.774325708,11.16421987,32.84397405,0,0,0,0,0,0,0,0,0
2018-07,7.022749753,38.77349159,4.220243983,1.714474118,6.264424662,11.21002308,34.35542367,0,0,0,0,1,0,1,0,0
2018-08,7.234575634,38.58440338,3.852176636,1.62856248,8.706545568,10.30378954,35.5778265,0,0,0,0,0,0,1,0,0
2018-09,7.848011364,40.30539773,4.261363636,1.633522727,8.59375,9.232954545,34.41051136,0,0,0,0,0,0,1,1,0
2016-08,9.42408377,44.63350785,0,2.22513089,12.56544503,7.460732984,31.41361257,0,0,0,0,0,0,0,0,1
2016-09,12.85714286,42.61904762,0.119047619,2.738095238,12.61904762,8.928571429,30.11904762,0,0,0,0,0,0,0,0,1
2016-10,11.74289246,45.36464771,0.123609394,3.090234858,13.96786156,8.899876391,28.92459827,0,0,0,0,0,0,0,1,1
2016-11,10.43024772,42.37288136,0.260756193,3.520208605,12.25554107,10.29986962,28.94393742,0,0,0,0,0,0,0,0,1
2016-12,11.45975443,41.74624829,0.409276944,3.956343793,13.36971351,9.140518417,28.92223738,0,0,0,0,0,0,0,1,1
2017-01,11.3832853,40.63400576,1.296829971,2.88184438,11.3832853,9.221902017,31.98847262,0,0,1,0,0,0,0,0,0
2017-02,9.2,44.26666667,0.8,3.866666667,12,11.2,27.73333333,0,0,0,0,0,0,0,1,0
2017-03,10.19473081,40.89347079,0.343642612,2.634593356,10.99656357,8.934707904,29.89690722,0,0,0,0,0,0,0,0,0
2017-04,9.926470588,41.05392157,0.490196078,4.166666667,10.29411765,8.823529412,29.41176471,0,0,0,0,0,0,0,1,0
2017-05,11.34846462,38.18424566,0.667556742,3.47129506,13.75166889,9.612817089,31.10814419,0,0,0,0,0,0,0,1,0
2017-06,9.35828877,42.51336898,0.401069519,2.406417112,12.29946524,11.36363636,29.54545455,0,0,0,0,0,0,0,0,1
2017-07,10.26722925,38.67791842,0.70323488,3.23488045,10.12658228,11.11111111,29.11392405,0,0,0,0,0,0,0,1,1
2017-08,10.18766756,45.84450402,0.134048257,3.753351206,12.86863271,10.58981233,27.07774799,0,0,0,0,0,0,0,1,1
2017-09,7.894736842,42.65927978,0.415512465,3.462603878,11.21883657,8.310249307,31.02493075,0,0,0,0,0,0,0,0,1
2017-10,9.733333333,40,0.266666667,3.733333333,13.33333333,8.133333333,33.6,0,0,0,0,0,0,0,0,1
2017-11,10.94890511,41.45985401,0,3.357664234,11.97080292,8.613138686,29.48905109,0,0,0,0,0,0,0,0,1
2017-12,8.9678511,37.2250423,0.169204738,4.568527919,11.6751269,8.121827411,34.68697124,0,0,0,0,0,0,0,0,0
2018-01,10.90909091,38.51239669,0.165289256,3.47107438,10.74380165,10.08264463,31.57024793,0,0,0,0,0,0,0,1,0
2018-02,12.27495908,39.44353519,0.654664484,5.400981997,15.87561375,9.492635025,32.24222586,0,0,0,0,0,0,0,0,1
2018-03,10.38575668,40.05934718,1.18694362,4.451038576,10.38575668,10.23738872,31.60237389,0,0,0,0,0,0,0,1,1
2018-04,9.076175041,35.65640194,0.324149109,2.917341977,13.1280389,10.37277147,34.19773096,0,0,0,0,0,0,0,0,1
2018-05,8.141321045,36.25192012,0.307219662,2.611367127,11.3671275,8.9093702,34.10138249,0,0,0,0,0,0,0,0,0
2018-06,10.09615385,38.46153846,0.320512821,3.525641026,8.173076923,11.85897436,32.8525641,0,0,0,0,0,0,0,0,0
2018-07,8.255451713,38.78504673,0.778816199,3.271028037,7.165109034,11.52647975,31.15264798,0,0,0,0,0,0,0,0,0
2018-08,8.675799087,43.72146119,0.684931507,2.96803653,10.73059361,8.561643836,30.59360731,0,0,0,0,0,0,0,1,0
2018-09,9.655172414,36.55172414,0.344827586,4.137931034,9.655172414,11.55172414,32.24137931,0,0,0,0,0,0,0,0,0
2016-08,3.250478011,11.66347992,75.33460803,0.573613767,4.875717017,2.103250478,3.537284895,0,0,1,0,0,0,1,1,1
2016-09,4.084158416,16.21287129,70.04950495,0.247524752,5.940594059,1.608910891,4.207920792,0,0,0,0,0,0,1,1,1
2016-10,5.481727575,18.10631229,60.79734219,0.830564784,5.315614618,2.823920266,7.80730897,0,0,0,0,0,0,0,1,1
2016-11,5.385996409,17.41472172,61.57989228,2.513464991,7.540394973,1.97486535,8.258527828,0,0,0,0,0,0,0,1,1
2016-12,3.555555556,10.88888889,67.77777778,0.888888889,5.777777778,2,10.22222222,0,0,0,0,0,0,0,1,1
2017-01,2.978723404,17.0212766,60,0.85106383,7.659574468,3.617021277,7.021276596,0,0,0,0,0,0,0,1,1
2017-02,4.526748971,15.02057613,63.3744856,0.617283951,3.909465021,3.29218107,7.201646091,0,0,0,0,0,0,0,1,1
2017-03,4.545454545,12.93706294,66.78321678,1.223776224,7.342657343,2.622377622,6.993006993,0,0,0,0,0,0,0,1,1
2017-04,5.040322581,15.72580645,64.91935484,0.201612903,6.451612903,3.024193548,7.056451613,0,0,0,0,0,0,0,1,1
2017-05,3.762376238,17.22772277,62.57425743,1.386138614,8.316831683,2.574257426,8.316831683,0,0,0,0,0,0,0,1,1
2017-06,5,17.91666667,57.08333333,2.291666667,7.291666667,3.541666667,8.958333333,0,0,0,0,0,0,0,1,0
2017-07,5.896226415,19.5754717,54.71698113,0.943396226,8.490566038,3.537735849,11.08490566,0,0,0,0,0,0,0,1,0
2017-08,2.697095436,17.84232365,58.71369295,1.452282158,4.979253112,3.319502075,11.82572614,0,0,0,0,0,0,0,1,1
2017-09,3.157894737,16.42105263,54.31578947,1.263157895,8.631578947,5.263157895,10.94736842,0,0,0,0,0,0,0,1,1
2017-10,3.522504892,18.78669276,53.0332681,1.956947162,8.610567515,4.109589041,10.76320939,0,0,0,0,0,0,0,1,1
2017-11,4.740406321,18.73589165,49.20993228,2.257336343,6.094808126,4.514672686,13.54401806,0,0,1,0,0,0,1,1,0
2017-12,2.919708029,20.4379562,49.39172749,1.946472019,6.569343066,2.919708029,14.59854015,0,0,1,0,0,0,1,1,1
2018-01,3.339882122,17.68172888,54.02750491,0.392927308,6.090373281,4.322200393,12.18074656,0,0,0,0,0,0,0,1,1
2018-02,4.641350211,16.66666667,54.43037975,2.320675105,6.540084388,3.58649789,10.54852321,0,0,0,0,0,0,0,1,1
2018-03,3.003533569,14.31095406,59.71731449,1.590106007,6.360424028,2.650176678,9.010600707,0,0,0,0,0,0,0,1,1
2018-04,4.832713755,16.17100372,56.133829,2.044609665,6.133828996,3.159851301,11.89591078,0,0,0,0,0,0,0,1,1
2018-05,3.929273084,14.93123772,63.06483301,0.982318271,6.090373281,3.536345776,10.21611002,0,0,0,0,0,0,0,1,1
2018-06,1.56555773,10.76320939,68.10176125,0.391389432,6.26223092,3.13111546,10.17612524,0,0,0,0,0,0,0,1,1
2018-07,2.641509434,7.735849057,68.49056604,1.320754717,3.58490566,4.150943396,11.88679245,0,1,0,0,0,0,0,1,1
2018-08,2.662721893,13.60946746,62.13017751,0.295857988,4.437869822,4.437869822,10.0591716,0,0,0,0,0,0,0,1,0
2018-09,2.112676056,8.802816901,67.42957746,1.936619718,3.521126761,2.816901408,10.73943662,0,0,0,0,0,0,0,1,0
2016-08,8.954314721,11.6751269,32.73096447,1.177664975,7.837563452,5.401015228,15.2284264,0,0,0,0,0,0,1,1,0
2016-09,11.36030182,11.27646196,33.11674701,1.488157619,8.006707189,4.695032488,14.2527772,1,0,0,0,0,0,1,0,0
2016-10,11.01467245,12.7505683,34.61458979,1.239925604,7.666873321,5.827650341,14.50712957,0,0,0,0,0,0,1,1,0
2016-11,10.5718506,11.26820004,36.35788141,1.266089892,7.111204896,5.52859253,15.38299219,0,0,1,0,0,0,1,1,0
2016-12,10.81628064,10.59140994,36.02428604,1.529120756,7.353271869,5.621767484,15.87587137,0,0,1,0,0,0,1,0,0
2017-01,10.42553191,11.82978723,36.12765957,1.042553191,6.765957447,5.680851064,15.61702128,0,0,1,0,0,0,1,1,1
2017-02,10.91222773,12.03364244,34.93638128,1.250808713,7.46172094,4.787578176,16.95061462,0,0,0,0,0,0,0,1,1
2017-03,10.68965517,12.18390805,34.65517241,1.62835249,7.126436782,5.402298851,16.97318008,0,0,0,0,0,0,0,1,1
2017-04,10.72865445,11.77916853,34.7787215,1.542244077,7.308895843,5.610192222,16.58471167,0,0,0,0,0,0,0,1,0
2017-05,9.899539556,11.65759732,33.77982419,1.63248221,8.267057346,5.316031812,18.02009209,0,0,0,0,0,0,0,1,0
2017-06,9.815168897,10.85617166,33.86445719,1.487146803,7.711918419,5.906097302,17.54833227,0,0,0,0,0,0,0,0,0
2017-07,9.955357143,11.13839286,34.75446429,1.830357143,7.120535714,6.160714286,17.36607143,0,0,0,0,0,0,0,1,0
2017-08,8.495762712,12.03389831,35.12711864,1.588983051,6.758474576,5.868644068,18.05084746,0,0,0,0,0,0,0,0,0
2017-09,8.735578055,11.86720038,33.92983282,1.483400047,7.605368495,5.792323993,17.09441959,0,0,0,0,0,0,0,1,0
2017-10,8.70127073,11.1996554,33.83588197,1.65841051,7.064398019,4.932155934,18.86711178,0,0,0,0,0,0,0,1,0
2017-11,9.019607843,10.63180828,34.42265795,1.633986928,6.753812636,5.054466231,18.5620915,0,0,0,0,0,0,0,1,0
2017-12,9.834035175,10.47807778,33.06911073,1.560564776,7.233093882,4.978944761,19.84146644,0,0,0,0,0,0,1,1,1
2018-01,10.51712852,11.41173904,32.24961815,1.025529129,6.305913157,5.08400611,18.76500109,0,0,0,0,0,0,0,1,1
2018-02,9.394521864,10.37962518,33.08505526,1.273426237,6.89572321,5.430081691,20.11052379,0,0,0,0,0,0,1,1,1
2018-03,8.126814021,10.67202501,31.65885242,1.071667783,7.211431123,6.005804867,19.42397857,0,0,1,0,0,0,0,1,0
2018-04,8.80488909,11.15889543,30.76052512,1.10909914,7.718424627,5.364418289,20.39384337,0,0,1,0,0,0,1,1,0
2018-05,9.372177055,11.67570009,30.98464318,1.264679313,7.61065944,5.352303523,20.5736224,0,0,1,0,0,0,1,1,0
2018-06,8.766370934,11.5547106,32.9531052,1.140684411,6.590621039,5.027460921,19.53950148,0,0,0,0,0,0,0,1,0
2018-07,7.796822742,11.39214047,34.30183946,1.212374582,6.10367893,4.682274247,19.18896321,0,0,0,0,0,0,0,1,1
2018-08,7.693890146,11.54083522,34.66364945,1.296029624,6.871014195,4.196667352,19.27586916,0,0,0,0,0,1,0,1,1
2018-09,7.4598678,10.74126534,34.74976393,1.322001889,6.775259679,4.438149197,20.34938621,0,0,0,0,0,0,1,1,1
2016-08,8.050465605,16.79182938,36.10693902,1.351757284,8.110543707,6.728747372,16.94202463,0,0,0,0,0,0,0,0,0
2016-09,10.15393724,17.08111308,35.31675548,1.687388988,8.880994671,6.571936057,15.83777383,0,0,0,0,0,0,0,1,0
2016-10,9.070422535,15.49295775,38.53521127,1.971830986,7.633802817,7.492957746,15.32394366,0,0,0,0,0,1,0,1,0
2016-11,8.668134287,17.19867914,38.93780958,2.063841497,8.80572372,5.751238305,15.54760594,0,0,0,0,0,0,0,0,0
2016-12,7.248611968,17.73596545,37.75447255,1.881554596,8.48241826,6.230721777,17.08821715,0,0,0,0,0,0,0,1,0
2017-01,7.638678387,18.42982722,40.25462261,1.879357381,7.305244013,5.819945438,15.73204001,0,0,0,0,0,0,0,1,0
2017-02,8.674209457,17.00029011,38.03307224,2.291847984,7.426747897,4.989846243,16.62315057,0,0,0,0,0,0,0,1,0
2017-03,7.744636316,17.97488226,36.68236525,2.276295133,8.529565672,5.468341183,16.56200942,0,0,0,0,0,0,0,0,0
2017-04,8.274853801,18.33333333,35.76023392,3.099415205,8.216374269,5.614035088,16.98830409,0,0,0,0,0,0,0,1,0
2017-05,6.826997673,16.78303595,38.42772175,2.146366693,8.430307732,5.611585208,15.74864236,0,0,0,0,0,0,0,1,0
2017-06,7.851458886,15.72944297,37.16180371,2.599469496,8.222811671,6.127320955,15.67639257,0,0,0,0,0,0,0,1,0
2017-07,7.684040838,16.14723267,37.26491134,2.686727566,6.985491671,6.152606126,17.27565825,0,0,0,0,0,0,0,0,0
2017-08,6.788947118,15.50738447,39.06622201,2.167698904,7.360647928,5.050023821,15.53120534,0,0,0,0,0,0,0,1,0
2017-09,8.072845882,17.36885023,36.80347921,2.011416146,7.882576787,6.034248437,15.73797228,0,0,0,0,0,0,0,1,0
2017-10,6.874695271,16.40663091,37.03071672,2.437835202,8.386153096,5.850804486,17.99122379,0,0,0,0,0,0,0,1,0
2017-11,7.36969697,15.61212121,35.49090909,2.109090909,7.418181818,4.921212121,17.40606061,0,0,0,0,0,0,0,1,1
2017-12,7.860752386,15.83380124,36.04716451,2.386299832,6.372824256,6.120157215,16.22683885,0,0,0,0,0,0,0,1,1
2018-01,8.34377349,15.66023553,35.10398396,1.879228264,7.717364069,5.337008269,17.73991481,0,0,0,0,0,0,0,1,1
2018-02,9.733081693,15.93421407,33.13561607,2.803990294,7.414397412,5.122674575,18.68428148,0,0,0,0,0,0,0,0,1
2018-03,9.025616471,16.85420158,31.4579842,2.920756524,7.30189131,6.056978693,17.50059852,0,0,1,0,0,0,0,1,1
2018-04,8.036597428,14.96043521,32.07220574,2.200791296,7.393669634,6.602373887,17.8041543,0,0,0,0,0,0,0,1,0
2018-05,8.694581281,15.61576355,32.19211823,2.142857143,7.413793103,5.935960591,18.10344828,0,0,0,0,0,0,0,1,0
2018-06,9.817636772,16.03797152,32.50062453,2.797901574,7.469397952,5.79565326,17.11216588,0,0,0,0,0,0,0,1,0
2018-07,8.621118012,15.52795031,35.00621118,2.310559006,6.111801242,5.118012422,17.83850932,0,0,0,0,0,0,0,1,1
2018-08,7.651775487,15.55555556,33.79152348,1.764032073,7.789232532,5.131729668,18.12142039,0,0,0,0,0,0,0,1,1
2018-09,7.609551299,16.50485437,34.05930202,2.230385726,8.527945421,5.300446077,17.55444765,0,0,0,0,0,0,0,1,1
2016-08,9.615384615,21.15384615,21.15384615,0,11.53846154,11.53846154,21.15384615,0,0,0,1,0,0,0,0,0
2016-09,12.67605634,25.35211268,11.26760563,0,14.08450704,11.26760563,29.57746479,0,0,0,1,0,0,0,0,0
2016-10,13.82978723,30.85106383,15.95744681,12.76595745,13.82978723,6.382978723,32.9787234,0,0,0,0,0,0,0,0,0
2016-11,18.32061069,22.13740458,15.26717557,11.45038168,9.923664122,9.160305344,30.53435115,0,0,0,0,0,0,0,0,0
2016-12,18.24324324,25.67567568,8.783783784,9.459459459,9.459459459,10.13513514,25.67567568,0,0,0,0,0,0,0,1,0
2017-01,16.56050955,19.74522293,15.2866242,10.82802548,14.01273885,8.917197452,32.48407643,0,0,0,0,0,0,0,0,0
2017-02,16.84782609,20.65217391,11.95652174,14.67391304,9.239130435,10.86956522,34.7826087,0,0,0,0,0,0,0,1,0
2017-03,17.18061674,30.39647577,14.53744493,11.01321586,11.89427313,5.726872247,28.63436123,0,0,0,0,0,0,0,0,0
2017-04,16.58536585,21.46341463,19.02439024,13.65853659,13.17073171,8.292682927,30.24390244,0,0,0,0,0,0,0,0,0
2017-05,14.33962264,25.66037736,18.86792453,13.96226415,10.18867925,11.69811321,23.39622642,0,0,0,0,0,0,0,0,0
2017-06,16.83501684,24.24242424,10.77441077,13.13131313,15.82491582,10.1010101,31.31313131,0,0,0,0,0,0,0,0,0
2017-07,12.77372263,26.27737226,16.78832117,16.42335766,12.40875912,11.67883212,26.64233577,0,0,0,1,0,0,0,0,0
2017-08,11.52647975,28.03738318,13.70716511,14.33021807,10.28037383,10.28037383,30.21806854,0,0,0,0,0,0,0,1,0
2017-09,19.11357341,28.80886427,10.8033241,14.68144044,9.972299169,7.202216066,30.19390582,0,0,0,0,0,0,0,1,0
2017-10,14.32432432,29.45945946,15.40540541,10.81081081,8.378378378,7.567567568,28.10810811,0,0,0,0,0,0,0,1,0
2017-11,18.6440678,22.31638418,15.53672316,11.5819209,11.5819209,11.5819209,27.68361582,0,0,0,0,0,0,0,0,0
2017-12,14.73354232,25.70532915,15.04702194,10.65830721,10.97178683,13.47962382,26.95924765,0,0,0,0,0,0,0,1,0
2018-01,11.46067416,20.4494382,15.73033708,12.13483146,10.56179775,11.01123596,36.62921348,0,0,0,0,0,0,0,1,0
2018-02,12.08053691,19.46308725,14.98881432,9.619686801,7.829977629,13.19910515,32.2147651,0,0,0,0,0,0,0,1,0
2018-03,16.29464286,18.97321429,13.61607143,11.16071429,9.151785714,8.928571429,32.8125,0,0,0,0,0,0,0,1,0
2018-04,15.0712831,18.73727088,13.03462322,10.18329939,13.84928717,10.18329939,32.99389002,0,0,0,0,0,0,0,1,0
2018-05,16.12318841,19.92753623,14.3115942,8.876811594,11.23188406,7.608695652,30.97826087,0,0,0,0,0,0,0,1,1
2018-06,16.93121693,17.10758377,12.87477954,6.878306878,9.700176367,6.172839506,37.56613757,0,0,0,0,0,0,0,1,1
2018-07,20.24013722,17.15265866,12.00686106,5.145797599,9.262435678,8.919382504,30.01715266,0,0,0,0,0,0,0,1,1
2018-08,22.07792208,17.74891775,13.41991342,8.658008658,8.802308802,9.235209235,28.42712843,0,0,0,0,0,0,0,1,0
2018-09,19.11554922,18.83024251,14.26533524,8.273894437,8.559201141,10.69900143,32.95292439,0,0,0,0,0,0,0,1,0
2016-08,30,25,0,41.66666667,1.666666667,8.333333333,28.33333333,0,0,0,1,0,0,0,0,0
2016-09,31.64556962,20.25316456,1.265822785,35.44303797,1.265822785,11.39240506,26.58227848,0,0,0,0,0,0,0,0,0
2016-10,28.57142857,19.04761905,0,17.46031746,3.174603175,7.936507937,34.92063492,0,0,0,0,0,0,0,0,0
2016-11,28.37837838,22.97297297,1.351351351,28.37837838,0,9.459459459,29.72972973,0,0,0,0,0,0,0,0,0
2016-12,21.56862745,13.7254902,0,27.45098039,0,5.882352941,33.33333333,0,0,0,0,0,0,0,0,0
2017-01,34,18,0,30,2,6,32,0,0,0,0,0,0,0,1,0
2017-02,29.03225806,25.80645161,0,25.80645161,6.451612903,6.451612903,32.25806452,0,0,0,0,0,0,0,1,0
2017-03,21.73913043,36.23188406,0,30.43478261,4.347826087,7.246376812,24.63768116,0,0,0,0,0,0,0,0,0
2017-04,25.80645161,25.80645161,0,29.03225806,4.838709677,9.677419355,22.58064516,0,0,0,0,0,0,0,1,0
2017-05,20.58823529,35.29411765,0,27.94117647,5.882352941,0,35.29411765,0,0,0,0,0,0,0,0,0
2017-06,23.88059701,28.35820896,1.492537313,28.35820896,5.970149254,14.92537313,23.88059701,0,0,1,0,0,0,0,0,0
2017-07,27.45098039,31.37254902,0,33.33333333,1.960784314,7.843137255,29.41176471,0,0,0,0,0,0,0,1,0
2017-08,25.71428571,28.57142857,0,28.57142857,2.857142857,4.285714286,30,0,0,0,0,0,0,0,0,0
2017-09,26.19047619,28.57142857,0,22.61904762,1.19047619,4.761904762,23.80952381,0,0,0,0,0,0,0,1,0
2017-10,26.92307692,41.02564103,0,34.61538462,2.564102564,6.41025641,29.48717949,0,0,0,0,0,0,0,0,0
2017-11,29.57746479,35.21126761,0,29.57746479,7.042253521,12.67605634,21.12676056,0,0,0,0,0,0,0,1,0
2017-12,25.80645161,32.25806452,0,35.48387097,4.838709677,9.677419355,27.41935484,0,0,0,0,0,0,0,0,0
2018-01,28.75,37.5,0,27.5,7.5,10,21.25,0,0,0,0,0,0,0,0,0
2018-02,23.23232323,40.4040404,0,23.23232323,1.01010101,15.15151515,19.19191919,0,0,0,0,0,0,0,0,0
2018-03,17.44186047,36.04651163,0,23.25581395,5.813953488,5.813953488,31.39534884,0,0,0,0,0,0,0,0,0
2018-04,15.78947368,46.05263158,0,21.05263158,3.947368421,6.578947368,27.63157895,0,0,0,0,0,0,0,0,0
2018-05,24.63768116,36.23188406,0,20.28985507,4.347826087,7.246376812,28.98550725,0,0,0,0,0,0,0,1,0
2018-06,28.98550725,30.43478261,1.449275362,20.28985507,1.449275362,7.246376812,30.43478261,0,0,1,0,0,0,0,0,0
2018-07,18.6440678,22.03389831,0,25.42372881,3.389830508,15.25423729,33.89830508,0,0,0,0,0,0,0,0,0
2018-08,22.72727273,36.36363636,0,25.75757576,1.515151515,7.575757576,19.6969697,0,0,0,0,0,0,0,0,0
2018-09,12.90322581,32.25806452,0,20.96774194,8.064516129,17.74193548,35.48387097,0,0,0,0,0,0,0,0,0
2016-08,12.93103448,31.03448276,0.862068966,5.172413793,7.75862069,6.896551724,41.37931034,0,0,0,0,0,0,0,0,0
2016-09,8.43373494,34.93975904,0,4.819277108,3.614457831,4.819277108,40.96385542,0,0,0,0,0,0,0,0,0
2016-10,12,44,1.333333333,2.666666667,12,5.333333333,36,0,0,0,0,0,0,0,0,0
2016-11,11.11111111,30.15873016,0,7.936507937,11.11111111,14.28571429,36.50793651,0,0,0,0,0,0,0,0,0
2016-12,10.66666667,26.66666667,1.333333333,9.333333333,17.33333333,9.333333333,48,0,0,0,0,0,0,0,0,0
2017-01,8.163265306,48.97959184,0,0,12.24489796,8.163265306,36.73469388,0,0,0,0,0,0,0,0,0
2017-02,14.28571429,50,0,2.380952381,11.9047619,11.9047619,23.80952381,0,0,0,0,0,0,0,0,0
2017-03,11.62790698,37.20930233,0,0,9.302325581,6.976744186,37.20930233,0,0,0,0,0,0,0,0,0
2017-04,18.51851852,38.88888889,1.851851852,1.851851852,7.407407407,11.11111111,29.62962963,0,0,0,0,0,0,0,0,0
2017-05,9.523809524,33.33333333,2.380952381,4.761904762,0,4.761904762,42.85714286,0,0,0,0,0,0,0,0,0
2017-06,17.94871795,33.33333333,0,0,15.38461538,20.51282051,30.76923077,0,0,0,0,0,0,0,0,0
2017-07,17.1875,40.625,1.5625,3.125,6.25,7.8125,39.0625,0,0,0,0,0,0,0,0,0
2017-08,3.278688525,50.81967213,0,1.639344262,14.75409836,6.557377049,31.14754098,0,0,0,0,0,0,0,0,0
2017-09,17.39130435,50,2.173913043,6.52173913,8.695652174,2.173913043,34.7826087,0,0,0,0,0,0,0,0,0
2017-10,10.95890411,34.24657534,1.369863014,9.589041096,19.17808219,9.589041096,41.09589041,0,0,0,0,0,0,0,0,0
2017-11,7.843137255,33.33333333,3.921568627,5.882352941,11.76470588,5.882352941,50.98039216,0,0,0,0,0,0,0,0,0
2017-12,10.71428571,39.28571429,0,0,10.71428571,0,42.85714286,0,0,0,0,0,0,0,0,0
2018-01,0,40,4,4,12,4,52,0,0,0,0,0,0,0,0,0
2018-02,8.695652174,47.82608696,0,8.695652174,13.04347826,4.347826087,47.82608696,0,0,0,0,0,0,0,0,0
2018-03,23.07692308,76.92307692,0,7.692307692,23.07692308,0,7.692307692,0,1,0,0,0,0,0,0,0
2018-04,27.27272727,63.63636364,0,18.18181818,18.18181818,0,18.18181818,0,0,0,1,0,0,0,0,0
2018-05,11.76470588,82.35294118,0,11.76470588,5.882352941,5.882352941,5.882352941,0,0,0,0,0,0,0,0,0
2018-06,0,83.33333333,0,8.333333333,8.333333333,0,16.66666667,0,0,0,0,0,0,0,0,0
2018-07,0,83.33333333,0,0,50,0,16.66666667,0,0,0,0,1,0,0,0,0
2018-08,21.42857143,100,0,7.142857143,0,0,0,0,0,0,0,0,0,1,0,0
2018-09,0,71.42857143,0,0,14.28571429,0,28.57142857,0,0,0,0,0,0,0,0,0
